provID,csq,ndof,state,epoch,cov,niter
350781,29837887443.897354,978,"[-2.2183065582930155, 1.1119072598346298, 0.8930817494202573, -0.005308502233073814, -0.009873476628993393, -0.0026183617960316746]",0.0,"[2.1479603893e-314, 5.2150196867238e-310, 5.21501726419266e-310, 2.860395373e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.860395373e-314, 0.0, 5.21501726419266e-310, 2.8603953807e-314, 2.1480024125e-314, 2.148002387e-314, 5.2150196867238e-310, 2.860395373e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.860395373e-314, 0.0, 5.21501959706747e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.2150196867238e-310, 0.0, 2.1318251993e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",67
353049,43.30730528460657,684,"[-2.7226262259659126, 1.9285080739980702, 0.5508302803430185, -0.005549432825262089, -0.006883155263411035, -0.0011541469050758578]",2460725.766907453,"[2.1479603893e-314, 5.2150196872376e-310, 5.21501726419266e-310, 2.8604759727e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.8604759727e-314, 0.0, 5.21501726419266e-310, 2.8604759806e-314, 2.1480024125e-314, 2.148002387e-314, 5.2150196872376e-310, 2.8604759727e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.8604759727e-314, 0.0, 5.21501958381624e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.2150196872376e-310, 0.0, 2.860497941e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
353279,22.665564639075505,320,"[1.041327394138626, 2.0246910080284457, 0.7798930849803161, -0.010407179250144996, 0.00326603767537713, 0.0017197895919149647]",2460295.739506405,"[2.1479603893e-314, 5.21501968694987e-310, 5.21501726419266e-310, 2.860423673e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.860423673e-314, 0.0, 5.21501726419266e-310, 2.860423681e-314, 2.1480024125e-314, 2.148002387e-314, 5.21501968694987e-310, 2.860423673e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.860423673e-314, 0.0, 5.21501958381624e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.21501968694987e-310, 0.0, 2.8604960436e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
382030,51.06120355207853,554,"[-1.759207630972992, 0.9600863645409791, 0.5212304418979337, -0.007292748502231433, -0.008937632397353446, -0.0049467973052040645]",2460731.827126759,"[2.1479603893e-314, 5.2150196965561e-310, 5.21501726419266e-310, 2.8604813165e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.8604813165e-314, 0.0, 5.21501726419266e-310, 2.8604813244e-314, 2.1480024125e-314, 2.148002387e-314, 5.2150196965561e-310, 2.8604813165e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.8604813165e-314, 0.0, 5.21501960081605e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.2150196965561e-310, 0.0, 2.860494186e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
404414,38.414174648293994,596,"[0.927389418742989, 2.816445226893857, 0.808797409167838, -0.008750500412353925, 0.0025718425821069915, 0.000686770717074921]",2460668.81758307,"[2.1479603893e-314, 5.21501968952376e-310, 5.21501726419266e-310, 2.86047885e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.86047885e-314, 0.0, 5.21501726419266e-310, 2.860478858e-314, 2.1480024125e-314, 2.148002387e-314, 5.21501968952376e-310, 2.86047885e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.86047885e-314, 0.0, 5.21501958334115e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.21501968952376e-310, 0.0, 2.860497862e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
420372,27.47871264002436,416,"[-2.1099327327047366, 1.0609051895938026, 0.3613094747979318, -0.005727236961635902, -0.008456733802649944, -0.004367564053419754]",2460016.6561305835,"[2.1479603893e-314, 5.2150196890795e-310, 5.21501726419266e-310, 2.860423262e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.860423262e-314, 0.0, 5.21501726419266e-310, 2.8604232697e-314, 2.1480024125e-314, 2.148002387e-314, 5.2150196890795e-310, 2.860423262e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.860423262e-314, 0.0, 5.21501958547156e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.2150196890795e-310, 0.0, 2.860494107e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
543941,5.218529376110973,240,"[-2.8511698240353325, 0.5260413208666082, 0.3118201627869367, -0.00328662348139016, -0.00868777469684341, -0.0019977662640339273]",2460729.190382872,"[2.1479603893e-314, 5.21501968780046e-310, 5.21501726419266e-310, 2.860421017e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.860421017e-314, 0.0, 5.21501726419266e-310, 2.8604210247e-314, 2.1480024125e-314, 2.148002387e-314, 5.21501968780046e-310, 2.860421017e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.860421017e-314, 0.0, 5.21501959109995e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.21501968780046e-310, 0.0, 2.860496083e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
563965,5.253903151290436,228,"[0.017851857067237936, -1.8131875895410168, -0.11356169319022036, 0.012906713944291987, -0.0003902599787816563, 0.0020006258130845526]",2460489.7956766794,"[2.1479603893e-314, 5.21501968687715e-310, 5.21501726419266e-310, 2.8604227243e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.8604227243e-314, 0.0, 5.21501726419266e-310, 2.860422732e-314, 2.1480024125e-314, 2.148002387e-314, 5.21501968687715e-310, 2.8604227243e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.8604227243e-314, 0.0, 5.21501958381703e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.21501968687715e-310, 0.0, 2.8604915377e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
610435,20.376300820104873,154,"[-2.8827036682424714, -0.5925881125707136, -0.425791548965198, 0.002114391014970753, -0.009283090972082433, -0.004117684500352129]",2460404.7502605403,"[2.1479603893e-314, 5.21501968681707e-310, 5.21501726419266e-310, 2.8604174437e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.8604174437e-314, 0.0, 5.21501726419266e-310, 2.8604174516e-314, 2.1480024125e-314, 2.148002387e-314, 5.21501968681707e-310, 2.8604174437e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.8604174437e-314, 0.0, 5.2150195872676e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.21501968681707e-310, 0.0, 2.860491775e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
715230,14.318553053258512,188,"[1.61221697956119, -2.0645629935809064, -0.8043815154415613, 0.008895245520913716, 0.005441085148996389, 0.0021494936045240993]",2460525.9309957693,"[2.1479603893e-314, 5.2150196974035e-310, 5.21501726419266e-310, 2.8604225345e-314, 0.0, 3.0432501513e-314, 2.1479980094e-314, 5.21501726419266e-310, 2.148126935e-314, 2.8604225345e-314, 0.0, 5.21501726419266e-310, 2.8604225424e-314, 2.1480024125e-314, 2.148002387e-314, 5.2150196974035e-310, 2.8604225345e-314, 5.21501726419266e-310, 0.0, 3.0432502066e-314, 2.1479725393e-314, -2.77e-322, 2.8604225345e-314, 0.0, 5.21501959299084e-310, 5e-324, 0.0, 2.128804083e-314, 5.21501710912324e-310, 5e-324, 5.2150196974035e-310, 0.0, 2.8604906286e-314, 3.043250262e-314, 2.1480022564e-314, 3.0432502303e-314]",2
29505,497.7028364278637,4454,"[3.1763861220045215, -0.11834869462122811, 0.2837847232419148, -0.0007263520797648205, 0.008388528169598989, 0.0029183922262209644]",2460671.5919114207,"[2.26574741e-314, 5.2150180689252e-310, 5.2150188351744e-310, 2.4442580293e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4442580293e-314, 0.0, 5.2150188351744e-310, 2.444258037e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180689252e-310, 2.4442580293e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4442580293e-314, 0.0, 5.21501795021782e-310, 5e-324, 0.0, 1.527e-321, 5.21501878372515e-310, 5e-324, 5.2150180689252e-310, 0.0, 2.1677427283e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",3
71440,443.0184727504591,2726,"[-2.617328205433777, -1.0172257883279756, -0.6645439864904651, 0.004541122734260124, -0.008704157324131481, -0.004186757337442309]",2460468.673752013,"[2.26574741e-314, 5.2150180673094e-310, 5.2150188351744e-310, 2.443435145e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443435145e-314, 0.0, 5.2150188351744e-310, 2.443435153e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180673094e-310, 2.443435145e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443435145e-314, 0.0, 5.21501795021782e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180673094e-310, 0.0, 2.4433986476e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",3
81116,244.13298134191209,2226,"[2.6514361006039486, 0.5301464983515215, 0.08784454918545499, -0.0015456300705117248, 0.008994824829145646, 0.003607017108801743]",2460646.6123786704,"[2.26574741e-314, 5.215018073205e-310, 5.2150188351744e-310, 2.443382371e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443382371e-314, 0.0, 5.2150188351744e-310, 2.443382379e-314, 2.265789433e-314, 2.2657894075e-314, 5.215018073205e-310, 2.443382371e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443382371e-314, 0.0, 5.2150179519356e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.215018073205e-310, 0.0, 2.167871217e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
119839,216.43212828353953,1168,"[-1.6316191274017735, -1.9450939635626439, -1.2574702197370407, 0.008700951936462925, -0.005398863626846555, -0.0024738955549796]",2460460.8520607804,"[2.26574741e-314, 5.2150180479942e-310, 5.2150188351744e-310, 2.443306356e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443306356e-314, 0.0, 5.2150188351744e-310, 2.443306364e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180479942e-310, 2.443306356e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443306356e-314, 0.0, 5.2150179458756e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180479942e-310, 0.0, 2.4433985685e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
153134,187.76303161003764,1316,"[-2.5819146956178485, 1.8338830956775505, 0.3079968368041199, -0.004700331120495573, -0.006198111124655485, -0.0037803805194837428]",2460371.6866614856,"[2.26574741e-314, 5.21501807314966e-310, 5.2150188351744e-310, 2.443222278e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443222278e-314, 0.0, 5.2150188351744e-310, 2.443222286e-314, 2.265789433e-314, 2.2657894075e-314, 5.21501807314966e-310, 2.443222278e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443222278e-314, 0.0, 5.2150179519356e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.21501807314966e-310, 0.0, 2.167743519e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
230891,172.001732473457,1168,"[-2.465106523076837, 0.609248536374265, 0.6034269655324026, -0.006348777487769743, -0.00799089635536399, -0.004008846736680561]",2460407.904200278,"[2.26574741e-314, 5.21501804800844e-310, 5.2150188351744e-310, 2.4432238906e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4432238906e-314, 0.0, 5.2150188351744e-310, 2.4432238985e-314, 2.265789433e-314, 2.2657894075e-314, 5.21501804800844e-310, 2.4432238906e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4432238906e-314, 0.0, 5.21501795497113e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.21501804800844e-310, 0.0, 2.4433986476e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
273032,77.87838166992216,750,"[3.319074080336251, 0.3540300657817533, -0.0018167976786281077, -0.0005843854603838091, 0.008693130926947337, 0.0020665342473790505]",2460613.79202876,"[2.26574741e-314, 5.2150180696319e-310, 5.2150188351744e-310, 2.443384616e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443384616e-314, 0.0, 5.2150188351744e-310, 2.443384624e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180696319e-310, 2.443384616e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443384616e-314, 0.0, 5.2150179440503e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180696319e-310, 0.0, 2.167871296e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",3
282624,92.65112817448275,852,"[-1.236292500938612, 1.675447989372956, 0.740032665229297, -0.00984616525236981, -0.006356557227004071, -0.0012209796661688005]",2460724.755950384,"[2.26574741e-314, 5.2150180562202e-310, 5.2150188351744e-310, 2.443303099e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443303099e-314, 0.0, 5.2150188351744e-310, 2.443303107e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180562202e-310, 2.443303099e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443303099e-314, 0.0, 5.21501794638546e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180562202e-310, 0.0, 2.4433985685e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
293699,181.5968999344782,796,"[-2.391250895778763, 1.4981894823308874, 0.8524712022538239, -0.007825609991207988, -0.004936464264282377, -0.003188430463593585]",2459986.8986537214,"[2.26574741e-314, 5.2150180658707e-310, 5.2150188351744e-310, 2.443303036e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443303036e-314, 0.0, 5.2150188351744e-310, 2.443303044e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180658707e-310, 2.443303036e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443303036e-314, 0.0, 5.21501795617665e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180658707e-310, 0.0, 2.1677427283e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
380443,24.91524074770863,366,"[2.4835922631969316, -0.705101337164632, -0.09696282707198571, 0.002534878623828197, 0.010077564361958155, 0.0035231545756706497]",2459491.824345437,"[2.26574741e-314, 5.2150180655292e-310, 5.2150188351744e-310, 2.443325929e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443325929e-314, 0.0, 5.2150188351744e-310, 2.443325937e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180655292e-310, 2.443325929e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443325929e-314, 0.0, 5.21501795617665e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180655292e-310, 0.0, 2.4433175022e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
402065,93.50651442935404,1080,"[-2.2342898108251266, 1.9436116136019088, 0.7052427723563857, -0.007920270161667681, -0.002742865665816666, -0.005687041435717007]",2459631.8178713243,"[2.26574741e-314, 5.2150180730864e-310, 5.2150188351744e-310, 2.4434316037e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4434316037e-314, 0.0, 5.2150188351744e-310, 2.4434316116e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180730864e-310, 2.4434316037e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4434316037e-314, 0.0, 5.21501794638625e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180730864e-310, 0.0, 2.167871217e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
427514,55.740068575875135,340,"[-0.7526446668005887, -2.126168513004353, -1.0742231785232463, 0.010293680039206707, -0.004074576008472936, -0.0017995579476610902]",2460488.839162968,"[2.26574741e-314, 5.2150180479215e-310, 5.2150188351744e-310, 2.4433269725e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4433269725e-314, 0.0, 5.2150188351744e-310, 2.4433269804e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180479215e-310, 2.4433269725e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4433269725e-314, 0.0, 5.2150179449586e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180479215e-310, 0.0, 2.443317423e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
480913,5725944820.496311,302,"[2.237955256112119, -0.8602437284752875, -0.40666357243714507, 0.003675600979600464, 0.010619520937851722, 0.0029860525608007317]",0.0,"[2.26574741e-314, 5.215018065477e-310, 5.2150188351744e-310, 2.443328838e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.443328838e-314, 0.0, 5.2150188351744e-310, 2.443328846e-314, 2.265789433e-314, 2.2657894075e-314, 5.215018065477e-310, 2.443328838e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.443328838e-314, 0.0, 5.2150179685283e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.215018065477e-310, 0.0, 2.167743519e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",6
530510,16.710109389163122,252,"[2.3951093909320313, -0.5907602468416794, -0.4943779295012574, 0.005000605426081062, 0.009133458133038796, 0.0033399589431619366]",2460557.798792238,"[2.26574741e-314, 5.2150180702058e-310, 5.2150188351744e-310, 2.4433286484e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4433286484e-314, 0.0, 5.2150188351744e-310, 2.4433286563e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180702058e-310, 2.4433286484e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4433286484e-314, 0.0, 5.2150179470566e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180702058e-310, 0.0, 2.4433175022e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
549651,17.86260587075945,220,"[2.855208015882183, -0.17367921228004654, -0.33918395103218546, 0.0006839129568287282, 0.009412000616726802, 0.001815735724125334]",2460578.7268203595,"[2.26574741e-314, 5.2150180695244e-310, 5.2150188351744e-310, 2.4433284903e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4433284903e-314, 0.0, 5.2150188351744e-310, 2.443328498e-314, 2.265789433e-314, 2.2657894075e-314, 5.2150180695244e-310, 2.4433284903e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4433284903e-314, 0.0, 5.2150179440503e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.2150180695244e-310, 0.0, 2.167871296e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
577755,26.371093122832246,348,"[-1.0416837627230382, -1.8682326233911457, -0.8198635360040243, 0.011268098089257684, -0.003190668540654956, -0.0010905345472066405]",2460467.8736744206,"[2.26574741e-314, 5.21501806962717e-310, 5.2150188351744e-310, 2.4433873355e-314, 0.0, 3.00928449e-314, 2.26578503e-314, 5.2150188351744e-310, 2.2659139555e-314, 2.4433873355e-314, 0.0, 5.2150188351744e-310, 2.4433873434e-314, 2.265789433e-314, 2.2657894075e-314, 5.21501806962717e-310, 2.4433873355e-314, 5.2150188351744e-310, 0.0, 3.009284545e-314, 2.26575956e-314, -2.77e-322, 2.4433873355e-314, 0.0, 5.21501796611804e-310, 5e-324, 0.0, 2.162769744e-314, 5.21501878372515e-310, 5e-324, 5.21501806962717e-310, 0.0, 2.4341252726e-314, 3.0092846006e-314, 2.265789277e-314, 3.009284569e-314]",2
